sample_ID	filtered_reads_in_sample	kingdom	phylum	tclass	order	family	genus	species	subspecies	read_count	RPKMF	avg_read_identity	assembly_list
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__unclassified_Torque teno virus	6424	68.54771493760967	0.9358379967642338	set:MK820644
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	3337	0.7508111144198517	0.9921650941714576	GCF_002402265.1
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Rhadinovirus	s__Rhadinovirus humangamma8	t__Human gammaherpesvirus 8	5691	1.5946407310232003	0.9945413168506039	GCF_000838265.1
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	75	0.017885312200607906	0.9984988962472406	GCF_000846365.1
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	5466	1.3804063790976733	0.9973111546551724	GCF_000848125.1
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Alphapapillomavirus	s__Alphapapillomavirus 1	t__Human papillomavirus type 32	4284	20.803558191099572	0.9952507586155029	GCF_000864925.1
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Alphapapillomavirus	s__Alphapapillomavirus 6	t__human papillomavirus 66	1752	8.656872951023418	0.9841016242108427	acc:LR861902.1
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 10	t__Human papillomavirus 180	830	4.362065228809427	0.9954435893732829	set:KC108722
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	31	0.2224695119479484	0.9965819269386884	GCF_000874865.1
25-000637-54A2-SAD01-01-01-EC01-03-31.p2113_noHost_removal	25866890	k__Viruses	p__Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	g__Gammaretrovirus	s__Gammaretrovirus porConc	t__unclassified_Gammaretrovirus porConc	121	0.5795087541341449	0.9422490574489473	set:AF356697
25-000632-54A2-DPD03-08-01-FA03-02-04.p2113_noHost_removal	28046172	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Alphatorquevirus	s__Alphatorquevirus homin5	t__Torque teno virus 5	10	0.11042269994297431	0.976158940397351	GCF_002818195.1
25-000632-54A2-DPD03-08-01-FA03-02-04.p2113_noHost_removal	28046172	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	75	0.01746904713789509	0.9973486229017586	GCF_000848125.1
25-000632-54A2-DPD03-08-01-FA03-02-04.p2113_noHost_removal	28046172	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 17	34	0.16324894338727955	0.9732592978757528	set:JN211195
25-000632-54A2-DPD03-08-01-FA03-02-04.p2113_noHost_removal	28046172	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 15	t__Human papillomavirus 146	5	0.024539222169020238	0.9801324503311258	set:HM999998
25-000632-54A2-DPD03-08-01-FA03-02-04.p2113_noHost_removal	28046172	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 8	t__human papillomavirus 168	16	0.07919042712179103	0.9933774834437087	set:KC862317
25-000632-54A2-DPD03-08-01-FA03-02-04.p2113_noHost_removal	28046172	k__Viruses	p__Cossaviricota	c__Quintoviricetes	o__Piccovirales	f__Parvoviridae	g__Bocaparvovirus	s__Bocaparvovirus primate2	t__Human bocavirus 2	16	0.10749723704265733	0.9917218543046359	set:JX257046
25-000632-54A2-DPD03-08-01-FA03-02-04.p2113_noHost_removal	28046172	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	432	2.8593227396705636	0.9931462659771592	GCF_000874865.1
25-000513-54A2-SAD01-01-01-EC01-03-21.p2113_noHost_removal	32633066	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Betatorquevirus	s__TTV-like mini virus	t__unclassified_TTV-like mini virus	115	1.2372923752567684	0.9355881927052259	set:AB038626,acc:MN771243.1
25-000513-54A2-SAD01-01-01-EC01-03-21.p2113_noHost_removal	32633066	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human herpesvirus 4 type 2	838075	148.65234195277262	0.9929276772179243	GCF_000872045.1
25-000513-54A2-SAD01-01-01-EC01-03-21.p2113_noHost_removal	32633066	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	16518	3.306595945700667	0.9973774395132953	GCF_000848125.1
25-000513-54A2-SAD01-01-01-EC01-03-21.p2113_noHost_removal	32633066	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__Human papillomavirus 98	596	2.4462475000382202	0.9943333823242615	set:FM955837
25-000513-54A2-SAD01-01-01-EC01-03-21.p2113_noHost_removal	32633066	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__unclassified_Human papillomavirus	28	0.11869213101127678	0.9068464661171941	set:MH777203
25-000513-54A2-SAD01-01-01-EC01-03-21.p2113_noHost_removal	32633066	k__Viruses	p__Cossaviricota	c__Quintoviricetes	o__Piccovirales	f__Parvoviridae	g__Ambidensovirus	s__Lepidopteran ambidensovirus 1	t__Junonia coenia densovirus	898	4.657769264086872	0.9686724598453641	GCF_000861805.1
25-000513-54A2-SAD01-01-01-EC01-03-21.p2113_noHost_removal	32633066	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Deltapolyomavirus	s__Deltapolyomavirus sextihominis	t__Human polyomavirus 6	245	1.524101173762596	0.976661882829945	GCF_000888495.1
26-000785-54A1-UBD01-00-01-DB01-02-77.p2113_noHost_removal	1252164	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Picornavirales	f__Caliciviridae	g__Sapovirus	s__Sapovirus Sapozj-9	t__Sapovirus Sapozj-9	193	20.436643418898353	0.9722755794147624	acc:MZ576278.1
26-000785-54A1-UBD01-00-01-DB01-02-77.p2113_noHost_removal	1252164	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Alphapolyomavirus	s__Alphapolyomavirus quintihominis	t__Merkel cell polyomavirus	11100	1645.5640452645816	0.9911080573531909	GCF_000874865.1
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno midi virus	t__Torque teno midi virus	5	0.06835980233848685	0.9652777777777779	acc:MN774968.1
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__Torque teno virus	51	0.5363326350344542	0.9501479347939044	acc:MN768563.1
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__unclassified_Torque teno virus	1563	16.949625700835895	0.9374439122280123	set:KP343846,set:AB064597,acc:MN768564.1,acc:MT783405.1,set:MK820646,set:KP343840
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Cressdnaviricota	c__Arfiviricetes	o__Cirlivirales	f__Circoviridae	g__unclassified_Circoviridae	s__Human respiratory circular DNA virus	t__Human respiratory circular DNA virus	6	0.07661305250963445	0.9801324503311258	acc:MN535741.1
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__unclassified_Lymphocryptovirus	t__unclassified_Lymphocryptovirus	1	0.00022601421069055874	0.8543046357615894	GCF_000872045.1
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	245	0.059011215431469234	0.9896589877156926	GCF_000846365.1
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	467654	119.28757142409796	0.9982765943429102	GCF_000848125.1
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 24	23	0.12051579967822126	0.9815721278433635	set:U31782
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 107	208	1.0740281369895117	0.9959241682244941	set:EF422221
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 5	t__human papillomavirus 150	18	0.09451965353999278	0.9966887417218544	set:FN677755
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Sepolyvirales	f__Polyomaviridae	g__Deltapolyomavirus	s__Deltapolyomavirus sextihominis	t__Human polyomavirus 6	6	0.04756043738823835	0.9922737306843268	GCF_000888495.1
25-000498-54A2-SAD01-01-01-EC01-03-06.p2113_noHost_removal	25610084	k__Viruses	p__Nucleocytoviricota	c__Pokkesviricetes	o__Chitovirales	f__Poxviridae	g__Molluscipoxvirus	s__Molluscipoxvirus molluscum	t__Molluscum contagiosum virus subtype 1	47	0.009644354626383833	0.9984500493166127	GCF_000843325.1
25-000502-54A2-DPD01-08-01-FA03-01-76.p2113_noHost_removal	22696340	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__Torque teno virus	16	0.20124449844362047	0.9958609271523179	acc:MN765198.1
25-000502-54A2-DPD01-08-01-FA03-01-76.p2113_noHost_removal	22696340	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__unclassified_Torque teno virus	934	10.534014465696167	0.9265210288574222	acc:PP374832.1,set:JN980171
25-000502-54A2-DPD01-08-01-FA03-01-76.p2113_noHost_removal	22696340	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	8933	2.2906577616947406	0.9898133953699211	GCF_002402265.1
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__Preplasmiviricota	c__Tectiliviricetes	o__Rowavirales	f__Adenoviridae	g__Siadenovirus	s__Turkey siadenovirus A	t__Turkey adenovirus 3	5	0.0034537785587717374	1.0	acc:MT603863.1
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Alphatorquevirus	s__Alphatorquevirus homin10	t__Torque teno virus 10	105	0.5061651380840336	0.9893446487505877	set:GU797360
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Gyrovirus	s__Gyrovirus chickenanemia	t__Chicken anemia virus	9	0.07121285061298056	0.9801324503311258	set:MH186137
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__SEN virus	t__SEN virus	8822	41.71904710090292	0.9510539877782249	set:KM593802
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__Torque teno virus	369	1.9416902864179675	0.9820651694851478	acc:MN768561.1
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Nidovirales	f__Coronaviridae	g__Betacoronavirus	s__Betacoronavirus hongkongense	t__Human coronavirus HKU1	14	0.008497555875671522	1.0	acc:OZ030608.1
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	7551	0.7980346049105599	0.9914609476007017	GCF_002402265.1
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	58	0.0068803113441728665	0.9993149120803837	GCF_000848125.1
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__Human papillomavirus	16	0.040153182766854714	0.9713302752293582	set:MH777299
25-000506-54A2-DPD01-08-01-FA03-01-78.p2113_noHost_removal	55068272	k__Viruses	p__Pisuviricota	c__Pisoniviricetes	o__Sobelivirales	f__Solemoviridae	g__Polerovirus	s__Polerovirus TUYV	t__Turnip yellows virus	320	1.023238001412082	0.9800389440543237	set:LR584025
25-000636-54A2-SAD01-01-01-EC01-03-30.p2113_noHost_removal	28035046	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	80	0.016607620662697144	0.9942052980132452	GCF_002402265.1
25-000636-54A2-SAD01-01-01-EC01-03-30.p2113_noHost_removal	28035046	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	12	0.0026403375449929782	0.9966887417218544	GCF_000846365.1
25-000636-54A2-SAD01-01-01-EC01-03-30.p2113_noHost_removal	28035046	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	2243	0.5226483058775631	0.9972853633649873	GCF_000848125.1
25-000518-54A2-DPD01-08-01-FA03-01-62.p2113_noHost_removal	29590166	k__Viruses	p__Cressdnaviricota	c__Arfiviricetes	o__Cirlivirales	f__Circoviridae	g__unclassified_Circoviridae	s__Human respiratory circular DNA virus	t__Human respiratory circular DNA virus	1742	19.47433344951225	0.9831157070856441	acc:MN535740.1
25-000518-54A2-DPD01-08-01-FA03-01-62.p2113_noHost_removal	29590166	k__Viruses	p__Kitrinoviricota	c__Alsuviricetes	o__Hepelivirales	f__Hepeviridae	g__Orthohepevirus	s__Zhejiang orthohepevirus	t__unclassified_Zhejiang orthohepevirus	6	0.02986304402767401	0.9387755102040817	acc:MW897150.1
25-000518-54A2-DPD01-08-01-FA03-01-62.p2113_noHost_removal	29590166	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta7	t__Human betaherpesvirus 7	2252	0.49716727122058785	0.9974302138633439	GCF_000848125.1
25-000518-54A2-DPD01-08-01-FA03-01-62.p2113_noHost_removal	29590166	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus 9	t__Gammapapillomavirus 9	10	0.04656884592988529	0.9958073626801713	set:MF588712
25-000518-54A2-DPD01-08-01-FA03-01-62.p2113_noHost_removal	29590166	k__Viruses	p__Artverviricota	c__Revtraviricetes	o__Ortervirales	f__Retroviridae	g__unclassified_Retroviridae	s__Citrus blight-associated pararetrovirus	t__Citrus blight-associated pararetrovirus	72	0.3359437839810684	0.951276512584998	acc:MZ330114.1
25-000518-54A2-DPD01-08-01-FA03-01-62.p2113_noHost_removal	29590166	k__Viruses	p__Duplornaviricota	c__Resentoviricetes	o__Reovirales	f__Spinareoviridae	g__Aquareovirus	s__Aquareovirus salmonis	t__unclassified_Aquareovirus salmonis	71	0.10425573825259876	0.9467958249431675	GCF_000866805.1
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__Betatorquevirus	s__TTV-like mini virus	t__unclassified_TTV-like mini virus	55	0.6178871497503787	0.944486072791377	acc:MN770967.1
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__unclassified_Viruses	c__unclassified_Viruses	o__unclassified_Viruses	f__Anelloviridae	g__unclassified_Anelloviridae	s__Torque teno virus	t__unclassified_Torque teno virus	456	3.9882070924512116	0.9206684255554275	acc:OP985294.1,set:MK820645,set:MK820646
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Lymphocryptovirus	s__Lymphocryptovirus humangamma4	t__Human gammaherpesvirus 4	2914838	541.0594559475129	0.9917013556500662	GCF_002402265.1
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__Peploviricota	c__Herviviricetes	o__Herpesvirales	f__Orthoherpesviridae	g__Roseolovirus	s__Roseolovirus humanbeta6b	t__Human betaherpesvirus 6B	19	0.0037380486172676666	0.9710249228292515	GCF_000846365.1
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 1	t__human papillomavirus 36	29	0.11977883008664365	0.9997716373601279	set:U31785
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Betapapillomavirus	s__Betapapillomavirus 2	t__Human papillomavirus 100	10	0.04321708839963846	1.0	set:FM955839
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Gammapapillomavirus sp.	t__Gammapapillomavirus sp.	26	0.11426891170073897	1.0	GCF_004131525.1
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__Gammapapillomavirus	s__Human papillomavirus KC5	t__Human papillomavirus KC5	6	0.0267906016286713	0.9898313841529286	GCF_000989155.1
25-000504-54A2-SAD01-01-01-EC01-03-12.p2113_noHost_removal	31353652	k__Viruses	p__Cossaviricota	c__Papovaviricetes	o__Zurhausenvirales	f__Papillomaviridae	g__unclassified_Papillomaviridae	s__Human papillomavirus	t__Human papillomavirus	92	0.4066041586409007	0.9890413118889941	set:MH777247,set:MG869605,set:MH777163
